femur_tangage,femur_roulis,femur_lacet,tibia_tangage,tibia_roulis,tibia_lacet,femur_x,femur_y,femur_z,tibia_x,tibia_y,tibia_z
55.564612,-12.147578,45.198701,55.564612,-12.147578,45.198701,-11.875000,-6.875000,-16.875000,-13.125000,-6.875000,4.375000
-29.375678,-19.546074,27.985421,-29.375678,-19.546074,27.985421,-10.625000,-5.625000,-16.875000,-11.875000,-6.875000,4.375000
-38.083166,-45.863367,98.796973,-38.083166,-45.863367,98.796973,-11.875000,-5.625000,-16.875000,-11.875000,-6.875000,3.125000
-63.459604,-28.368039,129.703580,-63.459604,-28.368039,129.703580,-11.875000,-5.625000,-15.625000,-10.625000,-5.625000,3.125000
-23.036462,83.731786,41.016722,-23.036462,83.731786,41.016722,-10.625000,-5.625000,-15.625000,-11.875000,-5.625000,3.125000
53.545903,97.593975,49.271123,53.545903,97.593975,49.271123,-10.625000,-6.875000,-15.625000,-11.875000,-5.625000,4.375000
16.067960,-172.613003,16.423174,16.067960,-172.613003,16.423174,-10.625000,-6.875000,-16.875000,-10.625000,-5.625000,4.375000
-73.996571,-115.677225,-160.316673,-73.996571,-115.677225,-160.316673,-8.125000,-6.875000,-16.875000,-10.625000,-6.875000,4.375000
-5.935685,106.765909,15.835196,-5.935685,106.765909,15.835196,-8.125000,-6.875000,-15.625000,-10.625000,-6.875000,3.125000
-18.921429,31.293948,106.387732,-18.921429,31.293948,106.387732,-8.125000,-5.625000,-15.625000,-8.125000,-6.875000,3.125000
-63.557528,92.864956,121.064867,-63.557528,92.864956,121.064867,-8.125000,-5.625000,-16.875000,-8.125000,-6.875000,4.375000
26.596294,158.135100,72.911628,26.596294,158.135100,72.911628,-9.375000,-6.875000,-16.875000,-8.125000,-5.625000,4.375000
2.676542,18.931130,-85.155273,2.676542,18.931130,-85.155273,-9.375000,-6.875000,-15.625000,-8.125000,-5.625000,3.125000
-35.923688,27.182315,70.108901,-35.923688,27.182315,70.108901,-9.375000,-5.625000,-15.625000,-9.375000,-6.875000,3.125000
27.617830,-149.755402,0.741200,27.617830,-149.755402,0.741200,-9.375000,-5.625000,-16.875000,-9.375000,-6.875000,4.375000
17.430836,19.127831,13.628743,17.430836,19.127831,13.628743,-5.625000,-6.875000,-16.875000,-9.375000,-5.625000,4.375000
80.010745,29.996065,132.826867,80.010745,29.996065,132.826867,-5.625000,-6.875000,-15.625000,-9.375000,-5.625000,3.125000
1.357265,72.134270,-42.675710,1.357265,72.134270,-42.675710,-5.625000,-5.625000,-15.625000,-5.625000,-6.875000,3.125000
75.457965,110.398378,5.581311,75.457965,110.398378,5.581311,-5.625000,-5.625000,-16.875000,-5.625000,-6.875000,4.375000
-45.795110,-164.144835,-81.239966,-45.795110,-164.144835,-81.239966,-6.875000,-6.875000,-16.875000,-5.625000,-5.625000,4.375000
-82.137594,-143.228789,-43.901194,-82.137594,-143.228789,-43.901194,-6.875000,-6.875000,-15.625000,-5.625000,-5.625000,3.125000
27.997764,-20.365683,-7.780142,27.997764,-20.365683,-7.780142,-6.875000,-5.625000,-15.625000,-6.875000,-6.875000,3.125000
34.870198,156.549383,3.706338,34.870198,156.549383,3.706338,-6.875000,-5.625000,-16.875000,-6.875000,-6.875000,4.375000
-49.220304,117.633865,150.170869,-49.220304,117.633865,150.170869,-4.375000,-6.875000,-16.875000,-6.875000,-5.625000,4.375000
73.870633,98.649415,-17.104475,73.870633,98.649415,-17.104475,-4.375000,-6.875000,-15.625000,-6.875000,-5.625000,3.125000
36.207611,-152.683496,80.596392,36.207611,-152.683496,80.596392,-3.125000,-5.625000,-15.625000,-4.375000,-6.875000,3.125000
34.941365,15.826976,-104.878377,34.941365,15.826976,-104.878377,-3.125000,-5.625000,-16.875000,-4.375000,-6.875000,4.375000
73.270004,-72.735296,-134.881335,73.270004,-72.735296,-134.881335,-3.125000,-6.875000,-16.875000,-3.125000,-5.625000,4.375000
14.280916,-174.387654,151.966670,14.280916,-174.387654,151.966670,-3.125000,-6.875000,-15.625000,-3.125000,-5.625000,3.125000
2.036807,-36.572664,81.866511,2.036807,-36.572664,81.866511,-4.375000,-5.625000,-15.625000,-3.125000,-6.875000,3.125000
-44.238694,72.616824,119.010131,-44.238694,72.616824,119.010131,-4.375000,-5.625000,-16.875000,-3.125000,-6.875000,4.375000
-72.454307,-168.274070,-15.962296,-72.454307,-168.274070,-15.962296,-1.875000,-6.875000,-16.875000,-4.375000,-5.625000,4.375000
81.107624,62.177806,-72.820737,81.107624,62.177806,-72.820737,-1.875000,-6.875000,-15.625000,-4.375000,-5.625000,3.125000
57.093493,47.943467,-127.736166,57.093493,47.943467,-127.736166,-0.625000,-5.625000,-15.625000,-1.875000,-6.875000,3.125000
-72.338652,-74.923355,99.030565,-72.338652,-74.923355,99.030565,-0.625000,-5.625000,-16.875000,-1.875000,-6.875000,4.375000
71.697490,-135.453510,-33.828110,71.697490,-135.453510,-33.828110,-0.625000,-6.875000,-16.875000,-0.625000,-5.625000,4.375000
16.316142,28.542107,-143.430693,16.316142,28.542107,-143.430693,-0.625000,-6.875000,-15.625000,-0.625000,-5.625000,3.125000
-17.961485,159.955696,20.007548,-17.961485,159.955696,20.007548,-1.875000,-5.625000,-15.625000,-0.625000,-6.875000,3.125000
-60.766123,-24.575904,13.999908,-60.766123,-24.575904,13.999908,-1.875000,-5.625000,-16.875000,-0.625000,-6.875000,4.375000
-4.873919,45.683304,84.662353,-4.873919,45.683304,84.662353,0.625000,-5.625000,-16.875000,-1.875000,-5.625000,4.375000
-9.658551,-155.897725,-13.801765,-9.658551,-155.897725,-13.801765,1.875000,-5.625000,-16.875000,-1.875000,-5.625000,3.125000
-80.563971,-159.655083,81.743772,-80.563971,-159.655083,81.743772,1.875000,-5.625000,-15.625000,0.625000,-5.625000,3.125000
17.323108,22.076306,-111.417624,17.323108,22.076306,-111.417624,0.625000,-5.625000,-15.625000,1.875000,-5.625000,3.125000
23.815486,-111.568128,35.285157,23.815486,-111.568128,35.285157,0.625000,-6.875000,-15.625000,1.875000,-5.625000,4.375000
-27.629058,101.568404,-104.524672,-27.629058,101.568404,-104.524672,0.625000,-6.875000,-16.875000,0.625000,-5.625000,4.375000
6.351038,-23.686557,-28.412532,6.351038,-23.686557,-28.412532,1.875000,-6.875000,-16.875000,0.625000,-6.875000,4.375000
-12.536317,-142.298401,-53.049057,-12.536317,-142.298401,-53.049057,1.875000,-6.875000,-15.625000,0.625000,-6.875000,3.125000
27.228209,-29.735577,-74.059923,27.228209,-29.735577,-74.059923,3.125000,-6.875000,-15.625000,1.875000,-6.875000,3.125000
32.351141,148.512090,-43.029397,32.351141,148.512090,-43.029397,3.125000,-6.875000,-16.875000,1.875000,-6.875000,4.375000
21.817930,85.688922,-138.066244,21.817930,85.688922,-138.066244,4.375000,-5.625000,-16.875000,3.125000,-6.875000,4.375000
28.135350,-126.580102,103.369761,28.135350,-126.580102,103.369761,3.125000,-5.625000,-16.875000,3.125000,-6.875000,3.125000
16.993282,-128.783989,-75.459428,16.993282,-128.783989,-75.459428,3.125000,-5.625000,-15.625000,4.375000,-5.625000,3.125000
-65.515660,-106.497668,76.031696,-65.515660,-106.497668,76.031696,4.375000,-5.625000,-15.625000,3.125000,-5.625000,3.125000
13.015305,-172.370642,93.766729,13.015305,-172.370642,93.766729,4.375000,-6.875000,-15.625000,3.125000,-5.625000,4.375000
-51.309847,129.995750,46.965460,-51.309847,129.995750,46.965460,4.375000,-6.875000,-16.875000,4.375000,-5.625000,4.375000
-41.975568,-100.745903,-172.263216,-41.975568,-100.745903,-172.263216,5.625000,-6.875000,-16.875000,4.375000,-6.875000,4.375000
-17.207261,-62.527477,-155.452040,-17.207261,-62.527477,-155.452040,5.625000,-6.875000,-15.625000,4.375000,-6.875000,3.125000
-19.836259,-44.241498,-16.360320,-19.836259,-44.241498,-16.360320,6.875000,-5.625000,-15.625000,5.625000,-6.875000,3.125000
-27.839527,-64.006039,-103.245094,-27.839527,-64.006039,-103.245094,5.625000,-5.625000,-15.625000,5.625000,-6.875000,4.375000
16.051796,-6.375670,-17.680791,16.051796,-6.375670,-17.680791,5.625000,-5.625000,-16.875000,6.875000,-5.625000,4.375000
39.913654,-40.600365,-22.485151,39.913654,-40.600365,-22.485151,6.875000,-5.625000,-16.875000,5.625000,-5.625000,4.375000
55.653374,-100.764670,-113.632592,55.653374,-100.764670,-113.632592,6.875000,-6.875000,-16.875000,5.625000,-5.625000,3.125000
-47.188987,-68.665016,6.895962,-47.188987,-68.665016,6.895962,6.875000,-6.875000,-15.625000,6.875000,-5.625000,3.125000
-73.582488,32.066121,-113.129732,-73.582488,32.066121,-113.129732,8.125000,-6.875000,-15.625000,6.875000,-6.875000,3.125000
18.044453,148.985336,-62.764263,18.044453,148.985336,-62.764263,8.125000,-6.875000,-16.875000,6.875000,-6.875000,4.375000
29.165594,92.932717,-69.043600,29.165594,92.932717,-69.043600,9.375000,-5.625000,-16.875000,8.125000,-6.875000,4.375000
69.513705,29.871481,-70.650700,69.513705,29.871481,-70.650700,8.125000,-5.625000,-16.875000,8.125000,-6.875000,3.125000
35.136753,-32.025621,-19.877198,35.136753,-32.025621,-19.877198,8.125000,-5.625000,-15.625000,9.375000,-5.625000,3.125000
61.888559,173.103451,-111.239132,61.888559,173.103451,-111.239132,9.375000,-5.625000,-15.625000,8.125000,-5.625000,3.125000
-44.922081,-19.766539,-85.627833,-44.922081,-19.766539,-85.627833,9.375000,-6.875000,-15.625000,8.125000,-5.625000,4.375000
2.646868,117.484737,-66.817245,2.646868,117.484737,-66.817245,9.375000,-6.875000,-16.875000,9.375000,-5.625000,4.375000
23.694510,-133.140423,165.787638,23.694510,-133.140423,165.787638,11.875000,-6.875000,-16.875000,9.375000,-6.875000,4.375000
-41.728666,-145.432297,157.204080,-41.728666,-145.432297,157.204080,11.875000,-6.875000,-15.625000,9.375000,-6.875000,3.125000
79.263721,113.164933,147.719631,79.263721,113.164933,147.719631,11.875000,-5.625000,-15.625000,11.875000,-6.875000,3.125000
6.054219,132.529678,-156.729259,6.054219,132.529678,-156.729259,11.875000,-5.625000,-16.875000,11.875000,-6.875000,4.375000
-64.266192,15.258976,-170.166404,-64.266192,15.258976,-170.166404,10.625000,-6.875000,-16.875000,11.875000,-5.625000,4.375000
-14.856652,-34.619873,121.540494,-14.856652,-34.619873,121.540494,10.625000,-6.875000,-15.625000,11.875000,-5.625000,3.125000
-20.158012,57.226910,-124.377665,-20.158012,57.226910,-124.377665,10.625000,-5.625000,-15.625000,10.625000,-6.875000,3.125000
-6.180765,141.026016,126.642086,-6.180765,141.026016,126.642086,10.625000,-5.625000,-16.875000,10.625000,-6.875000,4.375000
47.264351,126.507431,-143.836104,47.264351,126.507431,-143.836104,14.375000,-6.875000,-16.875000,10.625000,-5.625000,4.375000
-11.829717,-106.704377,-128.910173,-11.829717,-106.704377,-128.910173,14.375000,-6.875000,-15.625000,10.625000,-5.625000,3.125000
45.579574,48.939859,-78.926139,45.579574,48.939859,-78.926139,14.375000,-5.625000,-15.625000,14.375000,-6.875000,3.125000
69.954777,-174.326351,-55.709921,69.954777,-174.326351,-55.709921,14.375000,-5.625000,-16.875000,14.375000,-6.875000,4.375000
-70.276463,20.431871,-152.665624,-70.276463,20.431871,-152.665624,13.125000,-6.875000,-16.875000,14.375000,-5.625000,4.375000
-73.431826,-52.230851,68.320843,-73.431826,-52.230851,68.320843,13.125000,-6.875000,-15.625000,14.375000,-5.625000,3.125000
74.646083,1.355334,143.220517,74.646083,1.355334,143.220517,13.125000,-5.625000,-15.625000,13.125000,-6.875000,3.125000
-17.151063,-73.473206,76.842341,-17.151063,-73.473206,76.842341,13.125000,-5.625000,-16.875000,13.125000,-6.875000,4.375000
-70.174437,55.864060,-74.667981,-70.174437,55.864060,-74.667981,15.625000,-6.875000,-16.875000,13.125000,-5.625000,4.375000
-53.697096,41.162379,-27.773900,-53.697096,41.162379,-27.773900,15.625000,-6.875000,-15.625000,13.125000,-5.625000,3.125000
31.867073,-18.559970,102.090591,31.867073,-18.559970,102.090591,16.875000,-5.625000,-15.625000,15.625000,-6.875000,3.125000
35.238092,-14.262979,26.344164,35.238092,-14.262979,26.344164,16.875000,-5.625000,-16.875000,15.625000,-6.875000,4.375000
-74.581633,-133.147499,122.010097,-74.581633,-133.147499,122.010097,16.875000,-6.875000,-16.875000,16.875000,-5.625000,4.375000
57.658316,70.276304,41.111436,57.658316,70.276304,41.111436,16.875000,-6.875000,-15.625000,16.875000,-5.625000,3.125000
57.755160,22.074532,-134.342993,57.755160,22.074532,-134.342993,15.625000,-5.625000,-15.625000,16.875000,-6.875000,3.125000
-45.968628,160.344963,-47.334161,-45.968628,160.344963,-47.334161,15.625000,-5.625000,-16.875000,16.875000,-6.875000,4.375000
-24.521983,66.572495,-18.495715,-24.521983,66.572495,-18.495715,18.125000,-6.875000,-16.875000,15.625000,-5.625000,4.375000
74.109527,57.725688,-161.326424,74.109527,57.725688,-161.326424,18.125000,-6.875000,-15.625000,15.625000,-5.625000,3.125000
24.757197,-131.778952,-94.423080,24.757197,-131.778952,-94.423080,19.375000,-5.625000,-15.625000,18.125000,-6.875000,3.125000
53.563657,66.916296,-125.327457,53.563657,66.916296,-125.327457,19.375000,-5.625000,-16.875000,18.125000,-6.875000,4.375000
75.616113,30.122231,-59.047913,75.616113,30.122231,-59.047913,19.375000,-6.875000,-16.875000,19.375000,-5.625000,4.375000
-54.723895,-105.617893,-105.843371,-54.723895,-105.617893,-105.843371,19.375000,-6.875000,-15.625000,19.375000,-5.625000,3.125000
2.237838,113.241585,-146.879047,2.237838,113.241585,-146.879047,18.125000,-5.625000,-15.625000,19.375000,-6.875000,3.125000
-36.871255,-129.424897,154.033428,-36.871255,-129.424897,154.033428,18.125000,-5.625000,-16.875000,19.375000,-6.875000,4.375000
58.279615,126.761523,-77.371211,58.279615,126.761523,-77.371211,18.125000,-9.375000,-16.875000,18.125000,-5.625000,4.375000
11.243361,-43.155632,71.793182,11.243361,-43.155632,71.793182,18.125000,-9.375000,-15.625000,18.125000,-5.625000,3.125000
-81.300739,-42.769524,8.406622,-81.300739,-42.769524,8.406622,19.375000,-8.125000,-15.625000,18.125000,-9.375000,3.125000
-36.963301,-61.858326,59.442766,-36.963301,-61.858326,59.442766,19.375000,-9.375000,-15.625000,18.125000,-9.375000,4.375000
81.962147,158.393137,-116.303463,81.962147,158.393137,-116.303463,19.375000,-9.375000,-16.875000,19.375000,-8.125000,4.375000
-22.971756,-141.941982,87.211258,-22.971756,-141.941982,87.211258,19.375000,-8.125000,-16.875000,19.375000,-9.375000,4.375000
50.551571,0.393677,124.895048,50.551571,0.393677,124.895048,18.125000,-8.125000,-16.875000,19.375000,-9.375000,3.125000
64.407406,-173.885039,10.798204,64.407406,-173.885039,10.798204,18.125000,-8.125000,-15.625000,19.375000,-8.125000,3.125000
-46.891120,52.774588,170.149294,-46.891120,52.774588,170.149294,16.875000,-9.375000,-15.625000,18.125000,-8.125000,3.125000
-20.961003,51.284441,147.455431,-20.961003,51.284441,147.455431,16.875000,-9.375000,-16.875000,18.125000,-8.125000,4.375000
69.210445,61.850043,34.265855,69.210445,61.850043,34.265855,16.875000,-8.125000,-16.875000,16.875000,-9.375000,4.375000
-53.383788,48.824633,-127.693755,-53.383788,48.824633,-127.693755,16.875000,-8.125000,-15.625000,16.875000,-9.375000,3.125000
-15.581026,168.042784,113.079723,-15.581026,168.042784,113.079723,15.625000,-8.125000,-15.625000,16.875000,-8.125000,3.125000
-80.959654,-172.024893,-16.534724,-80.959654,-172.024893,-16.534724,15.625000,-8.125000,-16.875000,16.875000,-8.125000,4.375000
60.072385,-133.334717,-0.336237,60.072385,-133.334717,-0.336237,15.625000,-9.375000,-16.875000,15.625000,-8.125000,4.375000
24.572322,88.160837,126.001710,24.572322,88.160837,126.001710,15.625000,-9.375000,-15.625000,15.625000,-8.125000,3.125000
17.822091,115.101978,-33.628046,17.822091,115.101978,-33.628046,14.375000,-9.375000,-15.625000,15.625000,-9.375000,3.125000
-77.811720,-169.807930,62.047202,-77.811720,-169.807930,62.047202,14.375000,-9.375000,-16.875000,15.625000,-9.375000,4.375000
-39.138325,-61.222740,146.328870,-39.138325,-61.222740,146.328870,14.375000,-8.125000,-16.875000,14.375000,-9.375000,4.375000
-16.978560,-29.588338,-123.305992,-16.978560,-29.588338,-123.305992,14.375000,-8.125000,-15.625000,14.375000,-9.375000,3.125000
-12.455838,-20.713554,112.188181,-12.455838,-20.713554,112.188181,13.125000,-9.375000,-15.625000,14.375000,-8.125000,3.125000
-19.743402,133.244420,-145.785767,-19.743402,133.244420,-145.785767,13.125000,-9.375000,-16.875000,14.375000,-8.125000,4.375000
13.973502,-98.476285,-29.356785,13.973502,-98.476285,-29.356785,13.125000,-8.125000,-16.875000,13.125000,-9.375000,4.375000
10.024879,-109.462140,20.605360,10.024879,-109.462140,20.605360,13.125000,-8.125000,-15.625000,13.125000,-9.375000,3.125000
-57.537653,-45.562366,35.398670,-57.537653,-45.562366,35.398670,11.875000,-9.375000,-15.625000,13.125000,-8.125000,3.125000
-73.159777,-85.655517,-65.325243,-73.159777,-85.655517,-65.325243,11.875000,-9.375000,-16.875000,13.125000,-8.125000,4.375000
-29.717774,-104.815486,138.507093,-29.717774,-104.815486,138.507093,11.875000,-8.125000,-16.875000,11.875000,-9.375000,4.375000
-23.464065,-133.824076,89.225677,-23.464065,-133.824076,89.225677,11.875000,-8.125000,-15.625000,11.875000,-9.375000,3.125000
-18.804743,123.927131,-54.804846,-18.804743,123.927131,-54.804846,10.625000,-9.375000,-15.625000,11.875000,-8.125000,3.125000
73.286512,-75.751350,34.668535,73.286512,-75.751350,34.668535,10.625000,-9.375000,-16.875000,11.875000,-8.125000,4.375000
72.104206,80.219366,21.557143,72.104206,80.219366,21.557143,10.625000,-8.125000,-16.875000,10.625000,-9.375000,4.375000
-5.462248,-86.252169,-111.533833,-5.462248,-86.252169,-111.533833,10.625000,-8.125000,-15.625000,10.625000,-9.375000,3.125000
-67.307559,122.456362,44.935755,-67.307559,122.456362,44.935755,9.375000,-9.375000,-15.625000,10.625000,-8.125000,3.125000
-84.821878,66.864013,-148.561462,-84.821878,66.864013,-148.561462,9.375000,-9.375000,-16.875000,10.625000,-8.125000,4.375000
83.851334,22.312777,155.800626,83.851334,22.312777,155.800626,9.375000,-8.125000,-16.875000,9.375000,-9.375000,4.375000
67.493971,-6.628640,170.699250,67.493971,-6.628640,170.699250,8.125000,-8.125000,-16.875000,9.375000,-9.375000,3.125000
10.559363,-118.821294,-0.794616,10.559363,-118.821294,-0.794616,8.125000,-8.125000,-15.625000,9.375000,-8.125000,3.125000
-9.427727,22.117009,88.915564,-9.427727,22.117009,88.915564,9.375000,-8.125000,-15.625000,8.125000,-8.125000,3.125000
-55.575763,37.069738,-15.260044,-55.575763,37.069738,-15.260044,8.125000,-9.375000,-15.625000,8.125000,-8.125000,4.375000
-10.761314,-16.026253,75.796673,-10.761314,-16.026253,75.796673,8.125000,-9.375000,-16.875000,9.375000,-8.125000,4.375000
-33.911962,50.224348,95.844420,-33.911962,50.224348,95.844420,6.875000,-9.375000,-16.875000,8.125000,-9.375000,4.375000
50.315938,-36.776269,144.744782,50.315938,-36.776269,144.744782,6.875000,-9.375000,-15.625000,8.125000,-9.375000,3.125000
37.475295,-6.732536,119.377692,37.475295,-6.732536,119.377692,6.875000,-8.125000,-15.625000,6.875000,-9.375000,3.125000
-21.132816,106.683094,-118.173527,-21.132816,106.683094,-118.173527,5.625000,-8.125000,-15.625000,6.875000,-9.375000,4.375000
-49.843600,-22.013058,-4.355809,-49.843600,-22.013058,-4.355809,5.625000,-8.125000,-16.875000,6.875000,-8.125000,4.375000
-24.345154,-30.809381,-14.769698,-24.345154,-30.809381,-14.769698,6.875000,-8.125000,-16.875000,5.625000,-8.125000,4.375000
38.490047,-8.976029,-95.693576,38.490047,-8.976029,-95.693576,5.625000,-9.375000,-16.875000,5.625000,-8.125000,3.125000
32.751442,93.063843,105.265941,32.751442,93.063843,105.265941,5.625000,-9.375000,-15.625000,6.875000,-8.125000,3.125000
54.711584,-15.258785,43.649563,54.711584,-15.258785,43.649563,4.375000,-9.375000,-15.625000,5.625000,-9.375000,3.125000
4.703777,-93.218431,2.704227,4.703777,-93.218431,2.704227,4.375000,-9.375000,-16.875000,5.625000,-9.375000,4.375000
35.210377,-102.849136,-154.320630,35.210377,-102.849136,-154.320630,4.375000,-8.125000,-16.875000,4.375000,-9.375000,4.375000
9.884316,68.894753,-121.992441,9.884316,68.894753,-121.992441,3.125000,-8.125000,-16.875000,4.375000,-9.375000,3.125000
64.869365,27.050055,-106.659131,64.869365,27.050055,-106.659131,3.125000,-8.125000,-15.625000,4.375000,-8.125000,3.125000
7.858572,-131.367754,125.272122,7.858572,-131.367754,125.272122,4.375000,-8.125000,-15.625000,3.125000,-8.125000,3.125000
14.221493,-138.597714,50.688292,14.221493,-138.597714,50.688292,3.125000,-9.375000,-15.625000,3.125000,-8.125000,4.375000
-7.174065,29.729068,-102.036301,-7.174065,29.729068,-102.036301,3.125000,-9.375000,-16.875000,4.375000,-8.125000,4.375000
80.625741,-110.016257,111.793474,80.625741,-110.016257,111.793474,1.875000,-9.375000,-16.875000,3.125000,-9.375000,4.375000
43.210081,11.951209,-111.741562,43.210081,11.951209,-111.741562,1.875000,-9.375000,-15.625000,3.125000,-9.375000,3.125000
68.819224,-99.406026,146.866005,68.819224,-99.406026,146.866005,1.875000,-8.125000,-15.625000,1.875000,-9.375000,3.125000
19.641574,94.840544,152.994513,19.641574,94.840544,152.994513,0.625000,-8.125000,-15.625000,1.875000,-9.375000,4.375000
-23.685810,-140.462811,-14.419110,-23.685810,-140.462811,-14.419110,0.625000,-8.125000,-16.875000,1.875000,-8.125000,4.375000
74.294897,-24.754880,50.115503,74.294897,-24.754880,50.115503,1.875000,-8.125000,-16.875000,0.625000,-8.125000,4.375000
78.186927,-9.821211,-116.994923,78.186927,-9.821211,-116.994923,0.625000,-9.375000,-16.875000,0.625000,-8.125000,3.125000
19.958588,-72.587655,-114.047944,19.958588,-72.587655,-114.047944,0.625000,-9.375000,-15.625000,1.875000,-8.125000,3.125000
-47.848544,-151.395309,21.222504,-47.848544,-151.395309,21.222504,-1.875000,-9.375000,-15.625000,0.625000,-9.375000,3.125000
39.255861,166.825080,135.883430,39.255861,166.825080,135.883430,-1.875000,-9.375000,-16.875000,0.625000,-9.375000,4.375000
15.445166,165.489509,106.981379,15.445166,165.489509,106.981379,-0.625000,-8.125000,-16.875000,-1.875000,-9.375000,4.375000
-23.087438,-123.716646,-81.930060,-23.087438,-123.716646,-81.930060,-0.625000,-9.375000,-16.875000,-1.875000,-9.375000,3.125000
15.276933,-156.662851,131.058806,15.276933,-156.662851,131.058806,-0.625000,-9.375000,-15.625000,-0.625000,-8.125000,3.125000
66.896936,-94.777240,112.103349,66.896936,-94.777240,112.103349,-0.625000,-8.125000,-15.625000,-0.625000,-9.375000,3.125000
73.115087,-78.996224,-93.742426,73.115087,-78.996224,-93.742426,-1.875000,-8.125000,-15.625000,-0.625000,-9.375000,4.375000
-9.958893,-54.167080,24.621478,-9.958893,-54.167080,24.621478,-1.875000,-8.125000,-16.875000,-0.625000,-8.125000,4.375000
-26.201383,-33.140773,7.289439,-26.201383,-33.140773,7.289439,-3.125000,-9.375000,-16.875000,-1.875000,-8.125000,4.375000
83.910648,62.356654,-148.195133,83.910648,62.356654,-148.195133,-3.125000,-9.375000,-15.625000,-1.875000,-8.125000,3.125000
-0.824199,-50.424974,89.284184,-0.824199,-50.424974,89.284184,-3.125000,-8.125000,-15.625000,-3.125000,-9.375000,3.125000
45.837676,52.063203,77.010564,45.837676,52.063203,77.010564,-3.125000,-8.125000,-16.875000,-3.125000,-9.375000,4.375000
44.206319,60.680224,91.763344,44.206319,60.680224,91.763344,-4.375000,-8.125000,-16.875000,-3.125000,-8.125000,4.375000
54.333727,100.377853,-134.949683,54.333727,100.377853,-134.949683,-4.375000,-8.125000,-15.625000,-3.125000,-8.125000,3.125000
-69.410508,-93.974735,-68.648531,-69.410508,-93.974735,-68.648531,-4.375000,-9.375000,-15.625000,-4.375000,-8.125000,3.125000
-3.550621,9.810268,170.909237,-3.550621,9.810268,170.909237,-4.375000,-9.375000,-16.875000,-4.375000,-8.125000,4.375000
17.692545,-58.432858,174.710248,17.692545,-58.432858,174.710248,-5.625000,-9.375000,-16.875000,-4.375000,-9.375000,4.375000
81.798309,-13.394776,-38.620841,81.798309,-13.394776,-38.620841,-5.625000,-9.375000,-15.625000,-4.375000,-9.375000,3.125000
14.703994,-24.754689,31.083630,14.703994,-24.754689,31.083630,-5.625000,-8.125000,-15.625000,-5.625000,-9.375000,3.125000
-69.844219,18.574663,-139.999806,-69.844219,18.574663,-139.999806,-5.625000,-8.125000,-16.875000,-5.625000,-9.375000,4.375000
-26.974478,-116.860473,71.103533,-26.974478,-116.860473,71.103533,-6.875000,-9.375000,-16.875000,-5.625000,-8.125000,4.375000
2.721845,-47.521797,70.751327,2.721845,-47.521797,70.751327,-6.875000,-9.375000,-15.625000,-5.625000,-8.125000,3.125000
-59.078050,166.217837,106.537468,-59.078050,166.217837,106.537468,-6.875000,-8.125000,-15.625000,-6.875000,-9.375000,3.125000
28.456540,125.974110,-29.585119,28.456540,125.974110,-29.585119,-6.875000,-8.125000,-16.875000,-6.875000,-9.375000,4.375000
-79.270748,49.200186,-61.593619,-79.270748,49.200186,-61.593619,-8.125000,-9.375000,-16.875000,-6.875000,-8.125000,4.375000
50.571514,102.517075,114.546994,50.571514,102.517075,114.546994,-8.125000,-9.375000,-15.625000,-6.875000,-8.125000,3.125000
-11.409692,-4.219759,-42.705387,-11.409692,-4.219759,-42.705387,-8.125000,-8.125000,-15.625000,-8.125000,-9.375000,3.125000
4.898713,-116.810897,94.469343,4.898713,-116.810897,94.469343,-8.125000,-8.125000,-16.875000,-8.125000,-9.375000,4.375000
-12.744016,-68.961100,-158.052724,-12.744016,-68.961100,-158.052724,-9.375000,-9.375000,-16.875000,-8.125000,-8.125000,4.375000
-39.469139,-14.910161,1.456303,-39.469139,-14.910161,1.456303,-9.375000,-9.375000,-15.625000,-8.125000,-8.125000,3.125000
-75.135672,46.097133,47.077121,-75.135672,46.097133,47.077121,-9.375000,-8.125000,-15.625000,-9.375000,-9.375000,3.125000
43.278258,152.010171,172.093529,43.278258,152.010171,172.093529,-9.375000,-8.125000,-16.875000,-9.375000,-9.375000,4.375000
-46.511922,61.566935,97.088960,-46.511922,61.566935,97.088960,-10.625000,-9.375000,-16.875000,-9.375000,-8.125000,4.375000
-54.494597,45.465673,24.736300,-54.494597,45.465673,24.736300,-10.625000,-9.375000,-15.625000,-9.375000,-8.125000,3.125000
58.474270,91.004258,-29.139423,58.474270,91.004258,-29.139423,-10.625000,-8.125000,-15.625000,-10.625000,-9.375000,3.125000
-43.535248,43.154008,-41.881008,-43.535248,43.154008,-41.881008,-11.875000,-8.125000,-15.625000,-10.625000,-9.375000,4.375000
-10.522436,-110.455339,167.260264,-10.522436,-110.455339,167.260264,-11.875000,-8.125000,-16.875000,-10.625000,-8.125000,4.375000
-60.585849,146.788298,-27.532263,-60.585849,146.788298,-27.532263,-10.625000,-8.125000,-16.875000,-11.875000,-8.125000,4.375000
-27.880125,1.031114,64.656823,-27.880125,1.031114,64.656823,-11.875000,-9.375000,-16.875000,-11.875000,-8.125000,3.125000
47.816252,12.418572,-154.570069,47.816252,12.418572,-154.570069,-11.875000,-9.375000,-15.625000,-10.625000,-8.125000,3.125000
-69.993881,-108.418863,6.596995,-69.993881,-108.418863,6.596995,-13.125000,-9.375000,-15.625000,-11.875000,-9.375000,3.125000
